ubigeo,neighbor_ubigeo
200601,200101
200601,200111
200601,200114
200601,200604
200601,200605
200601,200606
200601,200607
200601,200608
200603,200505
200603,200506
200603,200605
200603,200703
200604,200111
200604,200210
200604,200601
200604,200605
200604,200607
200604,240105
200604,240202
200605,200505
200605,200601
200605,200603
200605,200604
200605,200606
200605,200607
200605,200608
200605,200701
200605,200702
200605,200703
200605,200705
200605,200706
200605,240202
200605,240203
200606,200101
200606,200105
200606,200109
200606,200110
200606,200505
200606,200601
200606,200605
200607,200601
200607,200604
200607,200605
200607,200608
200608,200601
200608,200605
200608,200607
200701,200605
200701,200702
200701,200703
200701,200704
200702,200605
200702,200701
200702,200704
200702,200705
200702,200706
200703,200502
200703,200506
200703,200507
200703,200603
200703,200605
200703,200701
200704,200701
200704,200702
200705,200605
200705,200702
200705,200706
200706,200605
200706,200702
200706,200705
200706,240203
200801,140306
200801,140308
200801,200105
200801,200804
200801,200805
200801,200806
200802,200110
200802,200803
200802,200805
200802,200806
200803,200108
200803,200110
200803,200802
200803,200804
200803,200806
200804,200105
200804,200108
200804,200801
200804,200803
200804,200806
200805,200110
200805,200501
200805,200801
200805,200802
200805,200806
200806,200801
200806,200802
200806,200803
200806,200804
200806,200805
210101,210106
210101,210110
210101,210111
210101,210113
210101,210114
210102,180102
210102,210111
210102,210112
210102,210501
210102,210504
210102,210505
210104,210108
210104,210110
210104,210115
210104,211102
210104,211104
210105,210107
210105,210605
210106,210101
210106,210111
210106,210112
210107,210105
210107,210108
210107,210605
210107,211104
210108,210104
210108,210107
210108,210110
210108,211104
210109,180204
210109,210114
210109,210115
210109,211102
210109,211103
210110,210101
210110,210104
210110,210108
210110,210114
210110,211104
210111,180102
210111,180202
210111,180204
210111,210101
210111,210102
210111,210106
210111,210112
210111,210113
210112,210102
210112,210106
210112,210111
210113,180204
210113,210101
210113,210111
210113,210114
210114,180204
210114,210101
210114,210109
210114,210110
210114,210113
210114,210115
210115,210104
210115,210109
210115,210114
210115,211102
210201,210203
210201,210204
210201,210207
210201,210208
210201,210212
210201,210213
210201,210214
210201,210215
210201,211001
210201,211003
210202,210203
210202,210205
210202,210214
210202,210703
210202,210704
210203,210201
210203,210202
210203,210205
210203,210206
210203,210210
210203,210213
210203,210214
210203,211003
210204,210201
210204,210211
210204,210212
210204,210215
210204,210801
210204,210802
210204,210806
210204,210807
210205,210202
210205,210203
210205,210210
210205,210703
210205,211101
210206,210203
210206,210601
210206,211003
210207,210201
210207,210214
210207,210215
210207,210708
210208,210201
210208,210209
210208,210211
210208,210212
210208,211001
210209,210208
210209,210211
210209,210302
210209,210306
210209,210802
210209,211001
210210,210203
210210,210205
210210,210601
210210,210605
210210,210607
210210,211101
210211,210204
210211,210208
210211,210209
210211,210212
210211,210802
210212,210201
210212,210204
210212,210208
210212,210211
210213,210201
210213,210203
210213,210214
210214,210201
210214,210202
210214,210203
210214,210207
210214,210213
210214,210704
210214,210708
210215,210201
210215,210204
210215,210207
210215,210708
210215,210801
210301,210302
210301,210303
210301,210305
210301,210307
210301,210308
210301,210802
210301,210806
210302,210209
210302,210301
210302,210304
210302,210306
210302,210307
210302,210310
210302,210802
210303,081203
210303,170102
210303,170204
210303,210301
210303,210304
210303,210307
210303,210308
210303,210309
210304,170102
210304,210302
210304,210303
210304,210307
210304,210310
210304,211203
210305,080602
210305,080605
210305,080606
210305,081209
210305,210301
210305,210308
210305,210806
210306,210209
210306,210302
210306,210310
210306,211001
210306,211002
210306,211202
210306,211203
210306,211204
210307,210301
210307,210302
210307,210303
210307,210304
210308,081203
210308,081209
210308,210301
210308,210303
210308,210305
210308,210309
210309,081203
210309,210303
210309,210308
210310,210302
210310,210304
210310,210306
210310,211203
210401,210403
210401,210406
210401,210501
210401,210503
210401,210505
210402,210404
210402,210407
210403,210401
210403,210404
210403,210405
210403,210406
210403,210407
210403,210504
210403,210505
210404,210402
210404,210403
210404,210405
210404,210407
210405,210403
210405,210404
210405,210502
210405,210504
210406,210401
210406,210403
210406,210407
210406,211301
210406,211304
210407,210402
210407,210403
210407,210404
210407,210406
210407,211301
210407,211303
210501,210102
210501,210401
210501,210503
210501,210505
210502,210405
210502,210504
210502,230401
210502,230406
210502,230408
210503,210401
210503,210501
210504,180102
210504,210102
210504,210403
210504,210405
210504,210502
210504,210505
210504,230201
210504,230406
210504,230408
210505,210102
210505,210401
210505,210403
210505,210501
210505,210504
210601,210206
210601,210210
210601,210603
210601,210604
210601,210607
210601,210608
210601,211003
210602,210604
210602,210606
210602,210608
210602,210903
210602,211002
210602,211004
210603,210601
210603,210604
210603,211001
210603,211003
210603,211004
210604,210601
210604,210602
210604,210603
210604,210608
210604,211004
210605,210105
210605,210107
210605,210210
210605,210607
210605,211101
210605,211104
210606,210602
210606,210608
210606,210901
210606,210903
210607,210210
210607,210601
210607,210605
210608,210601
210608,210602
210608,210604
210608,210606
210608,210901
210701,210702
210701,210703
210701,210704
210701,210706
210701,210707
210701,210708
210701,210709
210701,211101
210702,210701
210702,210709
210702,211101
210702,211102
210702,211103
210703,210202
210703,210205
210703,210701
210703,210704
210703,211101
210704,210202
210704,210214
210704,210701
210704,210703
210704,210708
210705,080802
210705,080805
210705,210706
210705,210707
210705,210709
210705,210710
210705,210801
210705,210803
210705,210804
210705,210809
210706,210701
210706,210705
210706,210707
210706,210708
210706,210710
210706,210801
210707,210701
210707,210705
210707,210706
210707,210709
210708,210207
210708,210214
210708,210215
210708,210701
210708,210704
210708,210706
210708,210801
210709,040504
210709,040514
210709,080802
210709,210701
210709,210702
210709,210705
210709,210707
210709,211103
210710,210705
210710,210706
210710,210801
210801,210204
210801,210215
210801,210705
210801,210706
210801,210708
210801,210710
210801,210806
210801,210807
210801,210808
210801,210809
210802,210204
210802,210209
210802,210211
210802,210301
210802,210302
210802,210806
210803,080805
210803,210705
210803,210804
210803,210805
210803,210809
210804,080805
210804,210705
210804,210803
210804,210809
210805,080505
210805,080805
210805,080808
210805,210803
210805,210808
210805,210809
210806,080505
210806,080601
210806,080604
210806,080606
210806,210204
210806,210301
210806,210305
210806,210801
210806,210802
210806,210807
210806,210808
210807,210204
210807,210801
210807,210806
210808,080505
210808,210801
210808,210805
210808,210806
210808,210809
210809,210705
210809,210801
210809,210803
210809,210804
210809,210805
210809,210808
210901,210606
210901,210608
210901,210902
210901,210903
210901,210904
210902,210901
210902,210904
210903,210602
210903,210606
210903,210901
210904,210901
210904,210902
211001,210201
211001,210208
211001,210209
211001,210306
211001,210603
211001,211002
211001,211003
211001,211004
211002,210306
211002,210602
211002,211001
211002,211004
211002,211005
211002,211202
211002,211206
211003,210201
211003,210203
211003,210206
211003,210601
211003,210603
211003,211001
211004,210602
211004,210603
211004,210604
211004,211001
211004,211002
211005,211002
211005,211206
211005,211208
211101,210205
211101,210210
211101,210605
211101,210701
211101,210702
211101,210703
211101,211102
211101,211104
211102,210104
211102,210109
211102,210115
211102,210702
211102,211101
211102,211103
211102,211104
211103,040119
211103,040514
211103,180204
211103,180210
211103,210109
211103,210702
211103,210709
211103,211102
211104,210104
211104,210107
211104,210108
211104,210110
211104,210605
211104,211101
211104,211102
211201,211202
211201,211204
211201,211206
211201,211208
211201,211209
211202,210306
211202,211002
211202,211201
211202,211204
211202,211206
211203,170101
211203,170102
211203,210304
211203,210306
211203,210310
211203,211204
211203,211205
211203,211209
211203,211210
211204,210306
211204,211201
211204,211202
211204,211203
211204,211205
211204,211209
211205,211203
211205,211204
211205,211209
211206,211002
211206,211005
211206,211201
211206,211202
211206,211208
211207,211208
211207,211209
211207,211210
211208,211005
211208,211201
211208,211206
211208,211207
211208,211209
211209,211201
211209,211203
211209,211204
211209,211205
211209,211207
211209,211208
211209,211210
211210,170101
211210,170102
211210,211203
211210,211207
211210,211209
211301,210406
211301,210407
211301,211303
211301,211304
211301,211305
211303,210407
211303,211301
211304,210406
211304,211301
211305,211301
211305,211306
211305,211307
211306,211305
211306,211307
211307,211305
211307,211306
220101,010312
220101,160202
220101,160701
220101,160702
220101,220102
220101,220104
220101,220106
220101,220506
220101,220802
220101,220805
220101,220806
220101,220807
220101,220809
220102,220101
220102,220103
220102,220104
220102,220106
220102,220801
220102,220806
220103,220102
220103,220104
220103,220105
220103,220801
220103,220808
220104,220101
220104,220102
220104,220103
220104,220105
220104,220303
220104,220502
220104,220506
220105,010612
220105,220103
220105,220104
220105,220303
220105,220402
220105,220808
220106,220101
220106,220102
220106,220806
220201,220203
220201,220204
220201,220205
220201,220206
220201,220401
220201,220403
220201,220406
220201,220707
220202,100604
220202,160601
220202,160604
220202,220203
220202,220204
220202,220602
220202,220605
220202,221001
220202,221002
220202,221003
220202,221005
220203,160604
220203,220201
220203,220202
220203,220204
220203,220206
220203,220701
220203,220706
220203,220707
220203,220708
220203,220709
220204,220201
220204,220202
220204,220203
220204,220206
220204,220406
220204,220601
220204,220605
220205,220201
220205,220304
220205,220401
220205,220402
220205,220702
220205,220703
220205,220705
220205,220707
220206,220201
220206,220203
220206,220204
220206,220707
220301,220302
220301,220303
220301,220304
220301,220305
220301,220402
220301,220510
220301,220511
220302,220301
220302,220304
220302,220402
220303,220104
220303,220105
220303,220301
220303,220305
220303,220402
220303,220502
220303,220510
220304,220205
220304,220301
220304,220302
220304,220402
220304,220505
220304,220511
220304,220702
220305,220301
220305,220303
220305,220510
220401,220201
220401,220205
220401,220402
220401,220403
220401,220404
220401,220604
220402,010609
220402,010612
220402,220105
220402,220205
220402,220301
220402,220302
220402,220303
220402,220304
220402,220401
220402,220603
220402,220604
220403,220201
220403,220401
220403,220404
220403,220405
220403,220406
220404,220401
220404,220403
220404,220405
220404,220601
220404,220604
220405,220403
220405,220404
220405,220406
220405,220601
220406,220201
220406,220204
220406,220403
220406,220405
220406,220601
220406,220605
220501,220506
220501,220507
220501,220508
220501,220509
220501,220510
220501,220511
220502,220104
220502,220303
220502,220506
220502,220510
220503,160201
220503,160211
220503,220504
220503,220904
220503,220905
220503,220906
220503,220909
220503,220911
220504,160201
220504,160202
220504,220503
220504,220508
220504,220909
220504,220912
220505,220304
220505,220507
220505,220511
220505,220702
220505,220903
220505,220908
220505,220910
220506,160202
220506,220101
220506,220104
220506,220501
220506,220502
220506,220508
220506,220509
220506,220510
220507,220501
220507,220505
220507,220508
220507,220511
220507,220903
220507,220912
220508,160202
220508,220501
220508,220504
220508,220506
220508,220507
220508,220903
220508,220912
220509,220501
220509,220506
220509,220510
220509,220511
220510,220301
220510,220303
220510,220305
220510,220501
220510,220502
220510,220506
220510,220509
220510,220511
220511,220301
220511,220304
220511,220501
220511,220505
220511,220507
220511,220509
220511,220510
220601,220204
220601,220404
220601,220405
220601,220406
220601,220602
220601,220603
220601,220604
220601,220605
220602,220202
220602,220601
220602,220603
220602,220605
220602,221003
220603,010110
220603,010115
220603,010602
220603,010605
220603,010609
220603,130301
220603,130302
220603,130303
220603,130305
220603,130802
220603,130807
220603,130808
220603,130809
220603,130810
220603,220402
220603,220601
220603,220602
220603,220604
220603,221003
220604,220401
220604,220402
220604,220404
220604,220601
220604,220603
220605,220202
220605,220204
220605,220406
220605,220601
220605,220602
220701,220203
220701,220703
220701,220705
220701,220706
220701,220709
220702,220205
220702,220304
220702,220505
220702,220704
220702,220705
220702,220902
220702,220908
220703,220205
220703,220701
220703,220705
220703,220706
220703,220707
220704,220702
220704,220705
220704,220710
220704,220902
220704,220908
220704,220913
220705,220205
220705,220701
220705,220702
220705,220703
220705,220704
220705,220707
220705,220709
220705,220710
220706,220203
220706,220701
220706,220703
220706,220707
220707,220201
220707,220203
220707,220205
220707,220206
220707,220703
220707,220705
220707,220706
220708,160604
220708,220203
220708,220709
220708,220710
220709,220203
220709,220701
220709,220705
220709,220708
220709,220710
220710,160604
220710,220704
220710,220705
220710,220708
220710,220709
220710,220904
220710,220913
220801,010612
220801,220102
220801,220103
220801,220803
220801,220806
220801,220808
220801,220809
220802,010107
220802,010612
220802,220101
220802,220804
220802,220805
220802,220807
220803,010612
220803,220801
220803,220804
220803,220809
220804,010612
220804,220802
220804,220803
220804,220807
220804,220809
220805,010107
220805,010116
220805,010302
220805,010304
220805,010312
220805,220101
220805,220802
220806,220101
220806,220102
220806,220106
220806,220801
220806,220809
220807,220101
220807,220802
220807,220804
220807,220809
220808,010612
220808,220103
220808,220105
220808,220801
220809,220101
220809,220801
220809,220803
220809,220804
220809,220806
220809,220807
220901,220908
220901,220909
220901,220910
220901,220912
220902,220702
220902,220704
220902,220908
220902,220913
220902,220914
220903,220505
220903,220507
220903,220508
220903,220910
220903,220912
220904,160604
220904,220503
220904,220710
220904,220905
220904,220907
220904,220909
220904,220913
220904,220914
220905,160605
220905,220503
220905,220904
220905,220907
220905,220911
220906,160211
220906,220503
220906,220911
220907,160604
220907,160605
220907,220904
220907,220905
220908,220505
220908,220702
220908,220704
220908,220901
220908,220902
220908,220909
220908,220910
220908,220914
220909,220503
220909,220504
220909,220901
220909,220904
220909,220908
220909,220912
220909,220914
220910,220505
220910,220901
220910,220903
220910,220908
220910,220912
220911,160211
220911,160506
220911,160605
220911,220503
220911,220905
220911,220906
220912,220504
220912,220507
220912,220508
220912,220901
220912,220903
220912,220909
220912,220910
220913,220704
220913,220710
220913,220902
220913,220904
220913,220914
220914,220902
220914,220904
220914,220908
220914,220909
220914,220913
221001,220202
221001,221003
221001,221004
221001,221005
221002,100604
221002,100702
221002,220202
221002,221005
221003,130807
221003,220202
221003,220602
221003,220603
221003,221001
221003,221004
221004,100701
221004,100702
221004,130801
221004,130804
221004,130807
221004,221001
221004,221003
221004,221005
221005,100702
221005,220202
221005,221001
221005,221002
221005,221004
230101,230102
230101,230104
230101,230105
230101,230107
230101,230108
230101,230109
230101,230110
230102,230101
230102,230104
230102,230105
230102,230108
230102,230109
230102,230403
230102,230404
230103,230104
230103,230106
230103,230108
230104,230101
230104,230102
230104,230103
230104,230106
230104,230108
230104,230403
230105,230101
230105,230102
230105,230109
230105,230204
230105,230301
230105,230302
230105,230303
230105,230402
230105,230404
230106,230103
230106,230104
230106,230107
230106,230108
230106,230403
230107,230101
230107,230106
230107,230108
230107,230401
230107,230403
230107,230407
230108,230101
230108,230102
230108,230103
230108,230104
230108,230106
230108,230107
230108,230110
230109,230101
230109,230102
230109,230105
230109,230301
230109,230303
230110,230101
230110,230108
230201,180102
230201,180106
230201,210504
230201,230202
230201,230203
230201,230205
230201,230206
230201,230405
230201,230406
230202,230201
230202,230203
230202,230205
230202,230302
230203,180101
230203,180106
230203,230201
230203,230202
230203,230302
230204,230105
230204,230205
230204,230206
230204,230302
230204,230402
230205,230201
230205,230202
230205,230204
230205,230206
230205,230302
230206,230201
230206,230204
230206,230205
230206,230402
230206,230405
230301,180101
230301,180302
230301,230105
230301,230109
230301,230302
230301,230303
230302,180101
230302,180106
230302,230105
230302,230202
230302,230203
230302,230204
230302,230205
230302,230301
230302,230402
230303,180101
230303,180301
230303,180302
230303,230105
230303,230109
230303,230301
230401,210502
230401,230107
230401,230402
230401,230407
230401,230408
230402,230105
230402,230204
230402,230206
230402,230302
230402,230401
230402,230404
230402,230405
230402,230407
230402,230408
230403,230102
230403,230104
230403,230106
230403,230107
230403,230404
230403,230407
230404,230102
230404,230105
230404,230402
230404,230403
230404,230407
230405,230201
230405,230206
230405,230402
230405,230406
230405,230408
230406,210502
230406,210504
230406,230201
230406,230405
230406,230408
230407,230107
230407,230401
230407,230402
230407,230403
230407,230404
230408,210502
230408,210504
230408,230401
230408,230402
230408,230405
230408,230406
240101,240102
240101,240106
240101,240301
240101,240303
240101,240304
240102,240101
240102,240103
240102,240105
240102,240106
240103,240102
240103,240105
240103,240201
240104,240105
240104,240106
240104,240303
240105,200604
240105,240102
240105,240103
240105,240104
240105,240106
240105,240201
240105,240202
240106,240101
240106,240102
240106,240104
240106,240105
240106,240303
240201,240103
240201,240105
240201,240202
240201,240203
240202,200604
240202,200605
240202,240105
240202,240201
240202,240203
240203,200605
240203,200706
240203,240201
240203,240202
240301,240101
240301,240302
240301,240304
240302,240301
240302,240304
240303,240101
240303,240104
240303,240106
240303,240304
240304,240101
240304,240301
240304,240302
240304,240303
250101,160502
250101,160601
250101,160603
250101,250102
250101,250104
250101,250105
250101,250106
250101,250107
250102,100903
250102,100904
250102,250101
250102,250105
250102,250106
250102,250107
250102,250302
250102,250303
250103,100901
250103,100903
250103,100904
250103,100905
250103,190306
250103,250104
250103,250203
250103,250204
250104,100903
250104,250101
250104,250103
250104,250107
250104,250204
250105,250101
250105,250102
250105,250106
250106,160601
250106,160603
250106,250101
250106,250102
250106,250105
250106,250303
250107,100903
250107,250101
250107,250102
250107,250104
250201,120608
250201,190306
250201,250202
250201,250203
250201,250204
250201,250401
250202,080902
250202,120608
250202,170101
250202,170202
250202,170301
250202,250201
250202,250401
250203,190306
250203,250103
250203,250201
250203,250204
250204,250103
250204,250104
250204,250201
250204,250203
250204,250401
250301,100602
250301,100603
250301,100604
250301,100902
250301,160601
250301,250302
250301,250303
250302,100901
250302,100902
250302,100904
250302,250102
250302,250301
250302,250303
250303,160601
250303,250102
250303,250106
250303,250301
250303,250302
250401,170301
250401,250201
250401,250202
250401,250204
